,spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info,id,"link_info(json格式[{""navids"":""id;id"";""directions"":""dir;dir""}","{""navids"":""id;id"";""directions"":""dir;dir""}])","额外信息(json格式[{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""};{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""}])"
23,154279,K2438+500,K2438+400,常山收费站-云霄收费站,9.99999999999,2016-09-22 09:50:20,14,2016-09-22 09:49:37,,,,,,2,1:福建高速公路,1474508977000,0,G15|沈海高速,,,"117.408 ,23.9369",4,G15线沈海高速漳诏段广东往漳州方向K2438+500至K2438+400处（距云霄收费所约1公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154279,"[{""navids"":""49430379;640312;640316"";""directions"":""2;2;2""};{""navids"":""640358;12472677;12472678"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""640312;沈海高速公路;漳诏高速公路|船场大桥|G15;2"";""url"":""http://map.sogou.com/#c=13069274;2728340;16&tip=匹配点距离27.47766177739392;1.3069274044923583E7;2728340.136927606;事件点154279-G15|沈海高速;1.3069374258754557E7;2728527.3506023595""};{""id-name-alias-dir"":""12472677;沈海高速公路;漳诏高速公路|船场大桥|G15;2"";""url"":""http://map.sogou.com/#c=13069273;2728382;16&tip=匹配点距离44.938380305647485;1.306927341436317E7;2728382.912910905;事件点154279-G15|沈海高速;1.3069374258754557E7;2728527.3506023595""}]",
24,154274,K250,K250,长汀收费站-河田收费站,0.0,2016-09-22 09:28:09,14,2016-09-22 09:27:09,,,,,,2,1:福建高速公路,1474507629000,0,G76|厦蓉高速,,,"116.385 ,25.6836",4,G76线厦蓉高速龙长段长汀往龙岩方向K250（萝卜岭隧道内，距河田收费站约6公里）正在养护施工，占用超车道，目前该路段单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154274,"[{""navids"":""797105;798624;798621;798614"";""directions"":""3;3;3;2""};{""navids"":""798627;798630;798616;797102"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""798614;厦蓉高速公路;龙长高速公路|G76;2"";""url"":""http://map.sogou.com/#c=12956107;2940870;16&tip=匹配点距离23.03912907107603;1.2956107573975706E7;2940870.2343750405;事件点154274-G76|厦蓉高速;1.2955518119101092E7;2941596.7552336566""};{""id-name-alias-dir"":""798627;厦蓉高速公路;龙长高速公路|G76;2"";""url"":""http://map.sogou.com/#c=12956110;2940894;16&tip=匹配点距离44.69049004221121;1.2956110273199243E7;2940894.521813544;事件点154274-G76|厦蓉高速;1.2955518119101092E7;2941596.7552336566""}]",
25,154273,K2231+000,K2231+500,草埔园枢纽-泉州收费站,500.0,2016-09-22 09:18:08,14,2016-09-22 09:17:30,,,,,,2,1:福建高速公路,1474507050000,0,G15|沈海高速,,,"118.662 ,24.9421",4,G15线沈海高速泉厦泉州段福州往厦门方向K2231+000-K2231+500处（距泉州收费站约50米）因养护施工，布控第三、第四及应急车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154273,"[{""navids"":""49320873;49320872;724894;724893;720260;724913;14726399"";""directions"":""3;3;2;3;3;2;2""};{""navids"":""718726;720261;724915;724916;724903;49320874;49320875"";""directions"":""3;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""724894;沈海高速公路;福泉高速公路|过坑高架桥|G15;2"";""url"":""http://map.sogou.com/#c=13209091;2851400;16&tip=匹配点距离11.698916028650878;1.320909137232359E7;2851400.9430096783;事件点154273-G15|沈海高速;1.3209034506217856E7;2850811.0465788376""};{""id-name-alias-dir"":""724916;沈海高速公路;福泉高速公路|过坑高架桥|G15;2"";""url"":""http://map.sogou.com/#c=13209132;2851397;16&tip=匹配点距离33.69565488718515;1.3209132915413544E7;2851397.873964856;事件点154273-G15|沈海高速;1.3209034506217856E7;2850811.0465788376""}]",
26,154268,K66+700,K66+900,天宝枢纽-南靖丰田收费站,20.0,2016-09-22 09:08:47,14,2016-09-22 09:08:01,,,,,,2,1:福建高速公路,1474506481000,0,G76|厦蓉高速,,,"117.507 ,24.6389",4,G76线厦蓉高速漳州段漳州往龙岩方向K66+700至K66+900处（距南靖丰田收费所约6公里）正在养护施工，占用紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154268,"[{""navids"":""736299;736298;14666781"";""directions"":""3;2;3""};{""navids"":""734746;733233;731638"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""736298;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13083237;2813009;16&tip=匹配点距离0.052052839929783545;1.3083237105815077E7;2813009.213883313;事件点154268-G76|厦蓉高速;1.3080410708590303E7;2813829.5433583558""};{""id-name-alias-dir"":""733233;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13083260;2812984;16&tip=匹配点距离26.978577135384132;1.3083260659918558E7;2812984.760203722;事件点154268-G76|厦蓉高速;1.3080410708590303E7;2813829.5433583558""}]",
27,154270,K68+800,K68+600,南靖丰田收费站-天宝枢纽,20.0,2016-09-22 09:08:07,14,2016-09-22 09:07:00,,,,,,2,1:福建高速公路,1474506420000,0,G76|厦蓉高速,,,"117.487 ,24.6436",4,G76线厦蓉高速漳州段龙岩往漳州方向K68+800至K68+600处（过南靖丰田收费所约4公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154270,"[{""navids"":""669733;14947565;14947564"";""directions"":""3;2;3""};{""navids"":""669761;669759;14666782"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""14947565;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13077165;2814693;16&tip=匹配点距离17.391465683246302;1.3077165686103767E7;2814693.8281153794;事件点154270-G76|厦蓉高速;1.3078177383379264E7;2814394.961686937""};{""id-name-alias-dir"":""669759;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13078794;2814125;16&tip=匹配点距离663.1806992103016;1.30787943619917E7;2814125.297392435;事件点154270-G76|厦蓉高速;1.3078177383379264E7;2814394.961686937""}]",
28,154269,K68+500,K68+800,天宝枢纽-南靖丰田收费站,30.0,2016-09-22 09:06:47,14,2016-09-22 09:06:24,,,,,,2,1:福建高速公路,1474506384000,0,G76|厦蓉高速,,,"117.49 ,24.6426",4,G76线厦蓉高速漳州段漳州往龙岩方向K68+500至K68+800处（距南靖丰田收费所约4公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154269,"[{""navids"":""669733;14947565;14947564"";""directions"":""3;2;3""};{""navids"":""669761;669759;14666782"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""14947565;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13077165;2814693;16&tip=匹配点距离16.395160590464894;1.3077165686103767E7;2814693.8281153794;事件点154269-G76|厦蓉高速;1.3078512383770695E7;2814274.2178618168""};{""id-name-alias-dir"":""669759;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13078794;2814125;16&tip=匹配点距离308.7971915641482;1.30787943619917E7;2814125.297392435;事件点154269-G76|厦蓉高速;1.3078512383770695E7;2814274.2178618168""}]",
29,154262,K1844,K1846,沈海闽浙交界-沈海闽浙收费站,2000.0,2016-09-22 08:46:41,14,2016-09-22 08:45:53,,,,,,2,1:福建高速公路,1474505153000,0,G15|沈海高速,,,"120.258 ,27.4238",4,G15线沈海高速福鼎段福鼎往福州方向K1844-K1846处（距闽浙收费所约9公里）正在养护施工，占用主车道，该路段目前单车道通行请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154262,"[{""navids"":""8801974;8801973;8801960;50176155;89913978;49209446;49209447;8802048;8802049;85352915"";""directions"":""3;3;2;2;2;2;2;2;2;2""};{""navids"":""8795692;89913977;50176153;8802046;8801975;12509752;12509751;8802045;8802044;8801959"";""directions"":""3;3;3;3;3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""8801960;沈海高速公路;G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13386688;3157056;16&tip=匹配点距离29.779728627121834;1.3386688302597882E7;3157056.661005456;事件点154262-G15|沈海高速;1.3386731328941414E7;3157061.2135056243""};{""id-name-alias-dir"":""8802045;沈海高速公路;G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13386651;3156951;16&tip=匹配点距离44.9220068576687;1.3386651130511854E7;3156951.9429725367;事件点154262-G15|沈海高速;1.3386731328941414E7;3157061.2135056243""}]",
30,154265,K2049+900,K2049+900,连江收费站-琯头收费站,0.0,2016-09-22 08:45:21,14,2016-09-22 08:44:47,,,,,,2,1:福建高速公路,1474505087000,0,G15|沈海高速,,,"119.559 ,26.158",4,G15线沈海高速罗长段宁德往福州方向K2049+900处（距琯头收费站约3公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154265,"[{""navids"":""859951;859954;837382"";""directions"":""2;2;2""};{""navids"":""837384;14726744;14726743;859995;859953;859950"";""directions"":""3;3;3;3;2;3""}]","[{""id-name-alias-dir"":""859954;沈海高速公路;罗长高速公路|琯头岭隧道|G15;2"";""url"":""http://map.sogou.com/#c=13308900;3000019;16&tip=匹配点距离16.647065103171826;1.330890008393822E7;3000019.429594577;事件点154265-G15|沈海高速;1.3308887617118383E7;3000066.9279260687""};{""id-name-alias-dir"":""859953;沈海高速公路;罗长高速公路|琯头岭隧道|G15;2"";""url"":""http://map.sogou.com/#c=13308955;3000015;16&tip=匹配点距离69.65281043514692;1.3308955076763006E7;3000015.773995672;事件点154265-G15|沈海高速;1.3308887617118383E7;3000066.9279260687""}]",
31,154263,K1847,K1846,沈海闽浙收费站-沈海闽浙交界,1000.0,2016-09-22 08:41:18,14,2016-09-22 08:40:57,,,,,,2,1:福建高速公路,1474504857000,0,G15|沈海高速,,,"120.246 ,27.4",4,G15线沈海高速福鼎段福州往福鼎方向K1847-K1846处（过闽浙收费所约6公里）正在养护施工，占用主车道，该路段目前单车道通行请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154263,"[{""navids"":""8625143;8625151;8625154;8631317;8631316;8625140"";""directions"":""3;3;2;3;3;3""};{""navids"":""49134282;8625142;8625152;8625153;8631314;29860477"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""8625154;沈海高速公路;战坪洋高架桥|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385318;3153889;16&tip=匹配点距离51.27238202467561;1.3385318702409025E7;3153889.9848644934;事件点154263-G15|沈海高速;1.3385394714856224E7;3154092.858646196""};{""id-name-alias-dir"":""8625153;沈海高速公路;战坪洋高架桥|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385302;3153892;16&tip=匹配点距离68.68675116938783;1.3385302425622705E7;3153892.6332275905;事件点154263-G15|沈海高速;1.3385394714856224E7;3154092.858646196""}]",
32,154260,K159+600,K159+100,罗源湾收费站-飞鸾枢纽,500.0,2016-09-22 08:40:36,14,2016-09-22 08:39:43,,,,,,2,1:福建高速公路,1474504783000,0,G15W3|G15W3线沈海复线,,,"119.607 ,26.4784",4,G15W3线沈海复线福州段马鼻往宁德方向K159+600-K159+100处（过罗源湾收费站约2公里）正在养护施工，占用应急车道和慢车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154260,"[{""navids"":""25888174;57954803;57954807;57954808;55018556"";""directions"":""2;2;2;2;2""};{""navids"":""57954809;57954810;55018558;57954805;57954806;25888175"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""57954807;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13314563;3039464;16&tip=匹配点距离179.2495066519507;1.3314563810400648E7;3039464.241552784;事件点154260-G15W3|G15W3线沈海复线;1.3314235458473027E7;3039665.6360948775""};{""id-name-alias-dir"":""57954805;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13314587;3039477;16&tip=匹配点距离204.05332178965443;1.3314587131853906E7;3039477.565158321;事件点154260-G15W3|G15W3线沈海复线;1.3314235458473027E7;3039665.6360948775""}]",
33,154256,K53+115,K53+115,官桥分叉-安溪龙门收费站,0.0,2016-09-22 08:03:06,14,2016-09-22 08:02:26,,,,,,2,1:福建高速公路,1474502546000,0,S30|厦沙高速,,,"118.062 ,25.017",4,S30线厦沙高速泉州段安溪往厦门方向K53+115(过安溪官桥收费站约1公里)，正在养护施工，占用紧急停车道，该路段目前主车道、超车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,154256,"[{""navids"":""85239164;85415240;85415241;85239145;85239146"";""directions"":""2;2;2;2;2""};{""navids"":""85415238;85239147;85239150;85239149;85415243;85415242"";""directions"":""3;2;3;3;3;3""}]","[{""id-name-alias-dir"":""85239145;厦沙高速公路;S30|溪州大桥;2"";""url"":""http://map.sogou.com/#c=13142210;2859910;16&tip=匹配点距离16.686613981301754;1.314221003867149E7;2859910.426045979;事件点154256-S30|厦沙高速;1.3142189008143723E7;2859924.9722610135""};{""id-name-alias-dir"":""85239147;厦沙高速公路;S30|溪州大桥;2"";""url"":""http://map.sogou.com/#c=13142232;2859910;16&tip=匹配点距离38.92427008236029;1.3142232457583733E7;2859910.993379362;事件点154256-S30|厦沙高速;1.3142189008143723E7;2859924.9722610135""}]",
34,154257,K2279,K2283,西锦枢纽-翔安收费站,4000.0,2016-09-22 07:49:07,14,2016-09-22 07:48:09,,,,,,2,1:福建高速公路,1474501689000,0,G15|沈海高速,,,"118.31 ,24.6762",4,G15线沈海高速泉厦厦门段泉州往厦门方向K2279-K2283处（距翔安收费站约3公里）正在养护施工，占用第一车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154257,"[{""navids"":""70038690;95817918;95817914;70038687;70038686;12511766;12511765;12511761;95817910;95817911;95817907;1064000;1063998"";""directions"":""3;3;3;3;3;3;3;2;2;2;2;2;2""};{""navids"":""95817909;95817913;70038685;70038684;97207637;97207636"";""directions"":""3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""12511761;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13170908;2818765;16&tip=匹配点距离0.7547532857728138;1.3170908350506108E7;2818765.813634043;事件点154257-G15|沈海高速;1.3169822488444125E7;2818364.762444061""};{""id-name-alias-dir"":""70038684;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13169370;2818303;16&tip=匹配点距离431.25210155744657;1.3169370053068219E7;2818303.9813803653;事件点154257-G15|沈海高速;1.3169822488444125E7;2818364.762444061""}]",
35,154255,K12+600,K11+100,福州南收费站-祥谦枢纽,1500.0,2016-09-22 07:41:07,14,2016-09-22 07:40:24,,,,,,2,1:福建高速公路,1474501224000,0,G70|福银高速,,,"119.296 ,25.962",4,G70线福银高速福州段三明、南平往福州方向K12+600-K11+100处（过福州南收费所约7公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154255,"[{""navids"":""1453163;1464022;1464021;1464020;87678734;87678812"";""directions"":""3;2;3;3;3;3""};{""navids"":""13302516;1453162;1453164"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""1464022;福银高速公路;G70|三福高速公路;2"";""url"":""http://map.sogou.com/#c=13282442;2974387;16&tip=匹配点距离63.723015582795945;1.3282442263960233E7;2974387.5805193963;事件点154255-G70|福银高速;1.3279612057075387E7;2975863.541398474""};{""id-name-alias-dir"":""1453162;福银高速公路;文山大桥|G70|三福高速公路;2"";""url"":""http://map.sogou.com/#c=13278751;2976187;16&tip=匹配点距离457.36630983280816;1.3278751922362985E7;2976187.5678939787;事件点154255-G70|福银高速;1.3279612057075387E7;2975863.541398474""}]",
36,154253,K11,K9,永泰葛岭收费站-旗山收费站,200.0,2016-09-22 07:35:07,14,2016-09-22 07:34:43,,,,,,2,1:福建高速公路,1474500883000,0,S35|S35线沈海复线,,,"119.176 ,25.9103",4,S35线沈海复线福永段永泰往福州方向K11—K9处（距旗山收费所约3公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154253,"[{""navids"":""87823454;87823458;87823462;87823466"";""directions"":""2;2;2;2""};{""navids"":""87823464;87823460;87823456;87823452"";""directions"":""3;3;2;3""}]","[{""id-name-alias-dir"":""87823458;福诏高速公路;S35|双龙2号大桥;2"";""url"":""http://map.sogou.com/#c=13266311;2969494;16&tip=匹配点距离3.542781255856833;1.3266311088206252E7;2969494.1357680713;事件点154253-S35|S35线沈海复线;1.3266213641937569E7;2969495.3248746744""};{""id-name-alias-dir"":""87823456;福诏高速公路;S35|双龙2号大桥;2"";""url"":""http://map.sogou.com/#c=13266311;2969526;16&tip=匹配点距离28.53756035618519;1.3266311087027324E7;2969526.278272773;事件点154253-S35|S35线沈海复线;1.3266213641937569E7;2969495.3248746744""}]",
37,154249,K118+118,K121+540,杨源收费站-政和收费站,3422.0,2016-09-22 07:29:47,14,2016-09-22 07:29:25,,,,,,2,1:福建高速公路,1474500565000,0,G1514|宁上高速,,,"118.929 ,27.1859",4,G1514线宁上高速政和段宁德往政和方向K118+118-K121+540处（过洞宫山服务区约6公里，仙岩隧道内），正在养护施工，占用超车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154249,"[{""navids"":""12886127;12886126;12838287;12838105;12838101;12838097"";""directions"":""3;3;3;2;3;3""};{""navids"":""12838099;12838103;14726603;14726604;12886128;12886129;12838290"";""directions"":""2;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""12838105;宁上高速公路;G1514;2"";""url"":""http://map.sogou.com/#c=13238805;3127417;16&tip=匹配点距离1.2954922959069044;1.32388052051215E7;3127417.56180407;事件点154249-G1514|宁上高速;1.3238742394318001E7;3127444.4066551873""};{""id-name-alias-dir"":""14726603;宁上高速公路;G1514;2"";""url"":""http://map.sogou.com/#c=13238858;3127448;16&tip=匹配点距离46.32756226989753;1.3238858545549052E7;3127448.611157855;事件点154249-G1514|宁上高速;1.3238742394318001E7;3127444.4066551873""}]",
38,154252,K121+760,K121+760,杨源收费站-政和收费站,0.0,2016-09-22 07:29:46,14,2016-09-22 07:28:55,,,,,,2,1:福建高速公路,1474500535000,0,G1514|宁上高速,,,"118.905 ,27.1967",4,G1514线宁上高速政和段宁德往政和方向K121+760处（过洞宫山服务区约9公里，山岗隧道内），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154252,"[{""navids"":""12886128;12886129;12838290;12838115;12838119;12838293"";""directions"":""2;2;2;2;2;2""};{""navids"":""12838414;12838117;12838113;12886127;12886126;12838287"";""directions"":""3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""12838290;宁上高速公路;G1514|仙岩隧道;2"";""url"":""http://map.sogou.com/#c=13236393;3128526;16&tip=匹配点距离147.59685490174425;1.32363930255366E7;3128526.3607765087;事件点154252-G1514|宁上高速;1.3236072721261684E7;3128790.386075763""};{""id-name-alias-dir"":""12886127;宁上高速公路;G1514|仙岩隧道;2"";""url"":""http://map.sogou.com/#c=13236383;3128489;16&tip=匹配点距离182.74726632806028;1.3236383609048523E7;3128489.627967193;事件点154252-G1514|宁上高速;1.3236072721261684E7;3128790.386075763""}]",
39,154228,K3122+800,K3122+800,朋口收费站-连城收费站,0.0,2016-09-22 07:18:26,14,2016-09-22 07:17:25,,,,,,2,1:福建高速公路,1474499845000,0,G25|长深高速,,,"116.755 ,25.6555",4,G25线长深高速连城段梅州往三明方向K3122+800（距连城收费站约1公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154228,"[{""navids"":""1013988;1013987;95314604;95314603;1013979;1013986"";""directions"":""3;2;3;3;3;3""};{""navids"":""87967504;1013989;1013990;1013975;1013976"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""1013987;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=12997128;2938278;16&tip=匹配点距离20.580667631777285;1.2997128834556684E7;2938278.010995205;事件点154228-G25|长深高速;1.2996721546725135E7;2938164.3289178764""};{""id-name-alias-dir"":""1013976;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=12996924;2938248;16&tip=匹配点距离45.52111693171398;1.299692472356231E7;2938248.2570208614;事件点154228-G25|长深高速;1.2996721546725135E7;2938164.3289178764""}]",
40,154238,K310,K308,上北枢纽-高陂收费站,2000.0,2016-09-22 07:17:46,14,2016-09-22 07:16:59,,,,,,2,1:福建高速公路,1474499819000,0,S12|莆永高速,,,"116.852 ,24.8545",4,S12线莆永高速永定段永定往龙岩方向K310-K308处（可堂隧道，过永定东收费站约6公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154238,"[{""navids"":""744456;744470;744471;744469;745845;745846;744466;745847"";""directions"":""2;2;2;2;2;2;2;2""};{""navids"":""744464;744465;744467;49383512;49383511;745844;745843;744455"";""directions"":""3;3;2;3;3;3;3;3""}]","[{""id-name-alias-dir"":""745846;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13007530;2840129;16&tip=匹配点距离13.049440704458936;1.3007530445825703E7;2840129.516408567;事件点154238-S12|莆永高速;1.3007537132517328E7;2840124.1208749106""};{""id-name-alias-dir"":""744467;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13007492;2840127;16&tip=匹配点距离46.84224089762176;1.3007492512507034E7;2840127.32710298;事件点154238-S12|莆永高速;1.3007537132517328E7;2840124.1208749106""}]",
41,154239,K308,K307,上北枢纽-高陂收费站,100.0,2016-09-22 07:17:45,14,2016-09-22 07:16:36,,,,,,2,1:福建高速公路,1474499796000,0,S12|莆永高速,,,"116.848 ,24.8711",4,S12线莆永高速永定段永定往龙岩方向K308—K307处（隔口隧道，过永定东收费站约8公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154239,"[{""navids"":""49383509;49383510;744462;744461;744459"";""directions"":""2;2;2;2;2""};{""navids"":""744458;744460;744463"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""744461;莆永高速公路;白土岩隧道|S10;2"";""url"":""http://map.sogou.com/#c=13006861;2842987;16&tip=匹配点距离177.23723445771603;1.3006861661509488E7;2842987.541886188;事件点154239-S12|莆永高速;1.300709112356366E7;2842148.4649118865""};{""id-name-alias-dir"":""744460;莆永高速公路;白土岩隧道|S10;2"";""url"":""http://map.sogou.com/#c=13006816;2842970;16&tip=匹配点距离231.32877719324443;1.3006816685503976E7;2842970.603433207;事件点154239-S12|莆永高速;1.300709112356366E7;2842148.4649118865""}]",
42,154247,K1962,K1970,下白石收费站-宁德北收费站,800.0,2016-09-22 07:15:06,14,2016-09-22 07:14:32,,,,,,2,1:福建高速公路,1474499672000,0,G15|沈海高速,,,"119.646 ,26.8087",4,G15线沈海高速宁德段霞浦往宁德方向K1962至K1970处（过下白石收费站约4公里）因路面施工，占用主车道，目前该路段单车道可通行。请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154247,"[{""navids"":""12512082;14726934;14726933;890010;891349;891361;891362;891372"";""directions"":""3;3;3;2;2;2;2;2""};{""navids"":""891371;14726932;14726931;890011;891363;69098792;69098791"";""directions"":""3;3;3;2;3;3;3""}]","[{""id-name-alias-dir"":""890010;沈海高速公路;福宁高速公路|G15|同三高速公路|吴楼隧道;2"";""url"":""http://map.sogou.com/#c=13319019;3080372;16&tip=匹配点距离192.57623890425958;1.331901992639213E7;3080372.612399478;事件点154247-G15|沈海高速;1.331857285366186E7;3080579.366856231""};{""id-name-alias-dir"":""890011;沈海高速公路;福宁高速公路|G15|同三高速公路|吴楼隧道;2"";""url"":""http://map.sogou.com/#c=13319019;3080321;16&tip=匹配点距离243.53691132599045;1.3319019383076053E7;3080321.075630176;事件点154247-G15|沈海高速;1.331857285366186E7;3080579.366856231""}]",
43,154246,K1999,K1999,飞鸾岭收费站-罗源收费站,0.0,2016-09-22 07:13:07,14,2016-09-22 07:12:52,,,,,,2,1:福建高速公路,1474499572000,0,G15|沈海高速,,,"119.578 ,26.5557",4,G15线沈海高速罗宁段宁德往福州方向K1999处（飞鸾岭隧道洞口距罗源收费站约5公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154246,"[{""navids"":""2145030;2143508;14726741;14726742;12511924;2143558;2143527"";""directions"":""2;2;2;2;2;2;2""};{""navids"":""2143525;2145013;2145025;2145027;2145026"";""directions"":""3;3;3;2;3""}]","[{""id-name-alias-dir"":""14726741;沈海高速公路;罗宁高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13311599;3049251;16&tip=匹配点距离54.540364055422664;1.3311599745942647E7;3049251.4554985105;事件点154246-G15|沈海高速;1.3311003508925874E7;3049231.222790364""};{""id-name-alias-dir"":""2145027;沈海高速公路;罗宁高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13311152;3049208;16&tip=匹配点距离72.06749945591775;1.331115255726518E7;3049208.0218747593;事件点154246-G15|沈海高速;1.3311003508925874E7;3049231.222790364""}]",
44,154245,K0,K33,南屿枢纽-旗山收费站,3300.0,2016-09-22 07:11:45,14,2016-09-22 07:11:24,,,,,,2,1:福建高速公路,1474499484000,0,S35|S35线沈海复线,,,"117.584 ,24.6175",4,S35线沈海复线福永段福州往梧桐、仙游方向K0—K33处（过永泰东收费所约2公里）正在养护施工，占用超车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154245,"[{""navids"":""14943366;14943375;14943376;14943374;14943327;14943328;14943324"";""directions"":""2;2;2;2;2;2;2""};{""navids"":""14943325;14943329;14943371;14943372;14943337"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""14943375;福诏高速公路;S35|天宝枢纽;2"";""url"":""http://map.sogou.com/#c=13089037;2811250;16&tip=匹配点距离16.617990415033788;1.3089037785752645E7;2811250.3110579285;事件点154245-S35|S35线沈海复线;1.3089003294617822E7;2811244.114683189""};{""id-name-alias-dir"":""14943337;福诏高速公路;S35|天宝枢纽;2"";""url"":""http://map.sogou.com/#c=13088686;2810819;16&tip=匹配点距离472.2288585770774;1.3088686346292999E7;2810819.5276990402;事件点154245-S35|S35线沈海复线;1.3089003294617822E7;2811244.114683189""}]",
45,154244,K0,K7,旗山收费站-南屿枢纽,700.0,2016-09-22 07:11:06,14,2016-09-22 07:10:15,,,,,,2,1:福建高速公路,1474499415000,0,S35|S35线沈海复线,,,"117.584 ,24.6168",4,S35线沈海复线福永段永泰往福州方向K0—K7处（距旗山收费所约1公里）正在养护施工，占用超车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154244,"[{""navids"":""14943366;14943375;14943376"";""directions"":""2;2;2""};{""navids"":""14943371;14943372;14943337"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""14943375;福诏高速公路;S35|天宝枢纽;2"";""url"":""http://map.sogou.com/#c=13089037;2811250;16&tip=匹配点距离49.92878074228205;1.3089037785752645E7;2811250.3110579285;事件点154244-S35|S35线沈海复线;1.308900331225525E7;2811158.8902100893""};{""id-name-alias-dir"":""14943337;福诏高速公路;S35|天宝枢纽;2"";""url"":""http://map.sogou.com/#c=13088686;2810819;16&tip=匹配点距离407.0505834443018;1.3088686346292999E7;2810819.5276990402;事件点154244-S35|S35线沈海复线;1.308900331225525E7;2811158.8902100893""}]",
